fips,Date,R0,Cases,Tier
2275,2020-11-21,0.9,48,3
2282,2020-11-21,0.9,87,2
2290,2020-11-21,0.9,24,3
4001,2020-11-21,0.9,9,3
4003,2020-11-21,0.9,13,4
4005,2020-11-21,0.9,26,1
4007,2020-11-21,0.9,7,4
4009,2020-11-21,0.9,100,1
4011,2020-11-21,0.9,73,3
4012,2020-11-21,0.9,14,1
4013,2020-11-21,0.9,69,3
4015,2020-11-21,0.9,86,4
4017,2020-11-21,0.9,15,2
4019,2020-11-21,0.9,25,2
4021,2020-11-21,0.9,71,2
4023,2020-11-21,0.9,81,2
4025,2020-11-21,0.9,40,4
4027,2020-11-21,0.9,52,1
5001,2020-11-21,0.9,43,3
5003,2020-11-21,0.9,83,1
5005,2020-11-21,0.9,94,1
5007,2020-11-21,0.9,89,3
5009,2020-11-21,0.9,63,2
5011,2020-11-21,0.9,69,1
5013,2020-11-21,0.9,5,4
5015,2020-11-21,0.9,10,3
5017,2020-11-21,0.9,2,2
5019,2020-11-21,0.9,59,2
5021,2020-11-21,0.9,10,3
5023,2020-11-21,0.9,64,1
5025,2020-11-21,0.9,83,3
5027,2020-11-21,0.9,29,4
5029,2020-11-21,0.9,68,4
5031,2020-11-21,0.9,21,4
5033,2020-11-21,0.9,61,1
5035,2020-11-21,0.9,42,1
5037,2020-11-21,0.9,42,2
5039,2020-11-21,0.9,57,3
5041,2020-11-21,0.9,5,4
5043,2020-11-21,0.9,16,2
5045,2020-11-21,0.9,67,4
5047,2020-11-21,0.9,56,3
5049,2020-11-21,0.9,18,2
5051,2020-11-21,0.9,4,1
5053,2020-11-21,0.9,3,4
5055,2020-11-21,0.9,46,2
5057,2020-11-21,0.9,78,2
5059,2020-11-21,0.9,8,4
5061,2020-11-21,0.9,80,3
5063,2020-11-21,0.9,71,3
5065,2020-11-21,0.9,50,2
5067,2020-11-21,0.9,88,4
5069,2020-11-21,0.9,50,2
5071,2020-11-21,0.9,15,1
5073,2020-11-21,0.9,92,4
5075,2020-11-21,0.9,35,2
5077,2020-11-21,0.9,70,3
5079,2020-11-21,0.9,29,4
5081,2020-11-21,0.9,77,1
5083,2020-11-21,0.9,24,4
5085,2020-11-21,0.9,6,1
5087,2020-11-21,0.9,67,2
5089,2020-11-21,0.9,82,3
5091,2020-11-21,0.9,30,3
5093,2020-11-21,0.9,90,4
5095,2020-11-21,0.9,3,4
5097,2020-11-21,0.9,95,1
5099,2020-11-21,0.9,27,2
5101,2020-11-21,0.9,43,1
5103,2020-11-21,0.9,51,2
5105,2020-11-21,0.9,50,3
5107,2020-11-21,0.9,43,4
5109,2020-11-21,0.9,50,3
5111,2020-11-21,0.9,77,3
5113,2020-11-21,0.9,62,4
5115,2020-11-21,0.9,57,3
5117,2020-11-21,0.9,14,3
5119,2020-11-21,0.9,92,1
5121,2020-11-21,0.9,6,2
5123,2020-11-21,0.9,58,3
5125,2020-11-21,0.9,81,1
5127,2020-11-21,0.9,85,4
5129,2020-11-21,0.9,62,2
5131,2020-11-21,0.9,74,2
5133,2020-11-21,0.9,24,4
5135,2020-11-21,0.9,31,2
5137,2020-11-21,0.9,74,2
5139,2020-11-21,0.9,19,4
5141,2020-11-21,0.9,73,1
5143,2020-11-21,0.9,53,3
5145,2020-11-21,0.9,81,3
5147,2020-11-21,0.9,35,2
5149,2020-11-21,0.9,76,2
6001,2020-11-21,0.9,93,3
6003,2020-11-21,0.9,11,1
6005,2020-11-21,0.9,69,3
6007,2020-11-21,0.9,63,4
6009,2020-11-21,0.9,40,2
6011,2020-11-21,0.9,96,2
6013,2020-11-21,0.9,9,1
6015,2020-11-21,0.9,36,2
6017,2020-11-21,0.9,58,1
6019,2020-11-21,0.9,24,3
6021,2020-11-21,0.9,42,2
6023,2020-11-21,0.9,2,2
6025,2020-11-21,0.9,0,3
6027,2020-11-21,0.9,24,1
6029,2020-11-21,0.9,5,2
6031,2020-11-21,0.9,3,1
6033,2020-11-21,0.9,94,3
6035,2020-11-21,0.9,98,1
6037,2020-11-21,0.9,58,1
6039,2020-11-21,0.9,27,3
6041,2020-11-21,0.9,95,2
6043,2020-11-21,0.9,6,2
6045,2020-11-21,0.9,42,2
6047,2020-11-21,0.9,77,2
6049,2020-11-21,0.9,74,3
6051,2020-11-21,0.9,62,4
6053,2020-11-21,0.9,22,3
6055,2020-11-21,0.9,5,4
6057,2020-11-21,0.9,40,4
6059,2020-11-21,0.9,26,1
6061,2020-11-21,0.9,0,1
6063,2020-11-21,0.9,60,4
6065,2020-11-21,0.9,93,4
6067,2020-11-21,0.9,58,1
6069,2020-11-21,0.9,33,1
6071,2020-11-21,0.9,53,3
6073,2020-11-21,0.9,64,3
6075,2020-11-21,0.9,69,4
6077,2020-11-21,0.9,42,1
6079,2020-11-21,0.9,33,1
6081,2020-11-21,0.9,52,1
6083,2020-11-21,0.9,86,2
6085,2020-11-21,0.9,34,3
6087,2020-11-21,0.9,21,3
6089,2020-11-21,0.9,10,1
6091,2020-11-21,0.9,86,2
6093,2020-11-21,0.9,86,2
6095,2020-11-21,0.9,97,3
6097,2020-11-21,0.9,84,3
6099,2020-11-21,0.9,46,3
6101,2020-11-21,0.9,68,4
6103,2020-11-21,0.9,10,4
6105,2020-11-21,0.9,9,1
6107,2020-11-21,0.9,19,1
6109,2020-11-21,0.9,69,2
6111,2020-11-21,0.9,69,2
6113,2020-11-21,0.9,22,1
6115,2020-11-21,0.9,99,2
8001,2020-11-21,0.9,33,4
8003,2020-11-21,0.9,59,3
8005,2020-11-21,0.9,8,2
8007,2020-11-21,0.9,91,1
8009,2020-11-21,0.9,41,3
8011,2020-11-21,0.9,67,4
8013,2020-11-21,0.9,53,3
8014,2020-11-21,0.9,16,4
8015,2020-11-21,0.9,35,1
8017,2020-11-21,0.9,12,1
8019,2020-11-21,0.9,26,3
8021,2020-11-21,0.9,73,2
8023,2020-11-21,0.9,65,1
8025,2020-11-21,0.9,34,4
8027,2020-11-21,0.9,95,4
8029,2020-11-21,0.9,81,2
8031,2020-11-21,0.9,85,3
8033,2020-11-21,0.9,68,1
8035,2020-11-21,0.9,81,1
8037,2020-11-21,0.9,92,3
8039,2020-11-21,0.9,22,3
8041,2020-11-21,0.9,78,4
8043,2020-11-21,0.9,89,2
8045,2020-11-21,0.9,82,1
8047,2020-11-21,0.9,98,1
8049,2020-11-21,0.9,63,1
8051,2020-11-21,0.9,5,4
8053,2020-11-21,0.9,23,1
8055,2020-11-21,0.9,50,4
8057,2020-11-21,0.9,25,2
8059,2020-11-21,0.9,17,2
8061,2020-11-21,0.9,93,1
8063,2020-11-21,0.9,74,4
8065,2020-11-21,0.9,31,3
8067,2020-11-21,0.9,27,4
8069,2020-11-21,0.9,90,4
8071,2020-11-21,0.9,59,2
8073,2020-11-21,0.9,29,2
8075,2020-11-21,0.9,51,3
8077,2020-11-21,0.9,36,1
8079,2020-11-21,0.9,91,3
8081,2020-11-21,0.9,61,4
8083,2020-11-21,0.9,23,2
8085,2020-11-21,0.9,71,4
8087,2020-11-21,0.9,89,4
8089,2020-11-21,0.9,62,4
8091,2020-11-21,0.9,23,3
8093,2020-11-21,0.9,79,3
8095,2020-11-21,0.9,20,4
8097,2020-11-21,0.9,33,2
8099,2020-11-21,0.9,35,3
8101,2020-11-21,0.9,73,3
8103,2020-11-21,0.9,39,4
8105,2020-11-21,0.9,91,3
8107,2020-11-21,0.9,59,4
8109,2020-11-21,0.9,95,3
8111,2020-11-21,0.9,49,3
8113,2020-11-21,0.9,98,4
8115,2020-11-21,0.9,13,4
8117,2020-11-21,0.9,34,4
8119,2020-11-21,0.9,49,2
8121,2020-11-21,0.9,25,4
8123,2020-11-21,0.9,19,4
8125,2020-11-21,0.9,12,4
9001,2020-11-21,0.9,79,1
9003,2020-11-21,0.9,52,3
9005,2020-11-21,0.9,41,4
9007,2020-11-21,0.9,58,3
9009,2020-11-21,0.9,20,3
9011,2020-11-21,0.9,65,2
9013,2020-11-21,0.9,42,2
9015,2020-11-21,0.9,5,3
10001,2020-11-21,0.9,28,1
10003,2020-11-21,0.9,2,4
10005,2020-11-21,0.9,51,4
11001,2020-11-21,0.9,91,4
12001,2020-11-21,0.9,26,3
12003,2020-11-21,0.9,6,2
12005,2020-11-21,0.9,66,1
12007,2020-11-21,0.9,28,4
12009,2020-11-21,0.9,55,2
12011,2020-11-21,0.9,27,1
12013,2020-11-21,0.9,24,3
12015,2020-11-21,0.9,95,2
12017,2020-11-21,0.9,25,2
12019,2020-11-21,0.9,80,3
12021,2020-11-21,0.9,7,2
12023,2020-11-21,0.9,72,3
12027,2020-11-21,0.9,80,2
12029,2020-11-21,0.9,89,4
12031,2020-11-21,0.9,35,1
12033,2020-11-21,0.9,94,2
12035,2020-11-21,0.9,82,4
12037,2020-11-21,0.9,17,3
12039,2020-11-21,0.9,89,4
12041,2020-11-21,0.9,7,2
12043,2020-11-21,0.9,87,1
12045,2020-11-21,0.9,45,3
12047,2020-11-21,0.9,10,4
12049,2020-11-21,0.9,65,2
12051,2020-11-21,0.9,74,1
12053,2020-11-21,0.9,80,4
12055,2020-11-21,0.9,67,2
12057,2020-11-21,0.9,51,2
12059,2020-11-21,0.9,11,1
12061,2020-11-21,0.9,54,1
12063,2020-11-21,0.9,75,1
12065,2020-11-21,0.9,26,2
12067,2020-11-21,0.9,27,3
12069,2020-11-21,0.9,8,4
12071,2020-11-21,0.9,89,3
12073,2020-11-21,0.9,44,4
12075,2020-11-21,0.9,57,3
12077,2020-11-21,0.9,3,3
12079,2020-11-21,0.9,30,3
12081,2020-11-21,0.9,40,4
12083,2020-11-21,0.9,99,2
12085,2020-11-21,0.9,43,4
12086,2020-11-21,0.9,85,1
12087,2020-11-21,0.9,62,4
12089,2020-11-21,0.9,100,1
12091,2020-11-21,0.9,68,4
12093,2020-11-21,0.9,76,3
12095,2020-11-21,0.9,25,2
12097,2020-11-21,0.9,27,2
12099,2020-11-21,0.9,57,3
12101,2020-11-21,0.9,84,2
12103,2020-11-21,0.9,63,4
12105,2020-11-21,0.9,67,3
12107,2020-11-21,0.9,1,4
12109,2020-11-21,0.9,75,2
12111,2020-11-21,0.9,51,2
12113,2020-11-21,0.9,89,1
12115,2020-11-21,0.9,88,2
12117,2020-11-21,0.9,86,4
12119,2020-11-21,0.9,67,1
12121,2020-11-21,0.9,98,1
12123,2020-11-21,0.9,16,1
12125,2020-11-21,0.9,31,2
12127,2020-11-21,0.9,51,3
12129,2020-11-21,0.9,54,2
12131,2020-11-21,0.9,57,3
12133,2020-11-21,0.9,51,2
13001,2020-11-21,0.9,22,4
13003,2020-11-21,0.9,34,4
13005,2020-11-21,0.9,95,2
13007,2020-11-21,0.9,4,4
13009,2020-11-21,0.9,1,4
13011,2020-11-21,0.9,20,1
13013,2020-11-21,0.9,19,3
13015,2020-11-21,0.9,78,2
13017,2020-11-21,0.9,70,4
13019,2020-11-21,0.9,85,2
13021,2020-11-21,0.9,45,4
13023,2020-11-21,0.9,8,2
13025,2020-11-21,0.9,17,2
13027,2020-11-21,0.9,56,2
13029,2020-11-21,0.9,75,3
13031,2020-11-21,0.9,91,1
13033,2020-11-21,0.9,65,4
13035,2020-11-21,0.9,65,4
13037,2020-11-21,0.9,88,1
13039,2020-11-21,0.9,58,4
13043,2020-11-21,0.9,93,3
13045,2020-11-21,0.9,18,3
13047,2020-11-21,0.9,53,1
13049,2020-11-21,0.9,41,1
13051,2020-11-21,0.9,74,2
13053,2020-11-21,0.9,17,4
13055,2020-11-21,0.9,51,2
13057,2020-11-21,0.9,51,1
13059,2020-11-21,0.9,69,2
13061,2020-11-21,0.9,78,4
13063,2020-11-21,0.9,19,1
13065,2020-11-21,0.9,2,4
13067,2020-11-21,0.9,63,1
13069,2020-11-21,0.9,42,4
13071,2020-11-21,0.9,87,3
13073,2020-11-21,0.9,17,1
13075,2020-11-21,0.9,8,3
13077,2020-11-21,0.9,6,2
13079,2020-11-21,0.9,90,4
13081,2020-11-21,0.9,28,2
13083,2020-11-21,0.9,71,2
13085,2020-11-21,0.9,19,1
13087,2020-11-21,0.9,65,2
13089,2020-11-21,0.9,61,4
13091,2020-11-21,0.9,28,3
13093,2020-11-21,0.9,92,3
13095,2020-11-21,0.9,63,1
13097,2020-11-21,0.9,76,4
13099,2020-11-21,0.9,100,2
13101,2020-11-21,0.9,82,3
13103,2020-11-21,0.9,82,1
13105,2020-11-21,0.9,74,2
13107,2020-11-21,0.9,91,1
13109,2020-11-21,0.9,84,2
13111,2020-11-21,0.9,62,3
13113,2020-11-21,0.9,34,2
13115,2020-11-21,0.9,88,2
13117,2020-11-21,0.9,75,4
13119,2020-11-21,0.9,98,3
13121,2020-11-21,0.9,10,3
13123,2020-11-21,0.9,77,3
13125,2020-11-21,0.9,93,4
13127,2020-11-21,0.9,89,4
13129,2020-11-21,0.9,96,1
13131,2020-11-21,0.9,45,4
13133,2020-11-21,0.9,21,1
13135,2020-11-21,0.9,6,1
13137,2020-11-21,0.9,41,2
13139,2020-11-21,0.9,85,3
13141,2020-11-21,0.9,90,1
13143,2020-11-21,0.9,23,1
13145,2020-11-21,0.9,77,4
13147,2020-11-21,0.9,54,3
13149,2020-11-21,0.9,63,4
13151,2020-11-21,0.9,72,4
13153,2020-11-21,0.9,27,4
13155,2020-11-21,0.9,19,4
13157,2020-11-21,0.9,90,3
13159,2020-11-21,0.9,89,3
13161,2020-11-21,0.9,66,3
13163,2020-11-21,0.9,79,3
13165,2020-11-21,0.9,64,1
13167,2020-11-21,0.9,15,2
13169,2020-11-21,0.9,79,3
13171,2020-11-21,0.9,81,3
13173,2020-11-21,0.9,98,4
13175,2020-11-21,0.9,23,2
13177,2020-11-21,0.9,43,4
13179,2020-11-21,0.9,34,4
13181,2020-11-21,0.9,85,4
13183,2020-11-21,0.9,11,1
13185,2020-11-21,0.9,6,1
13187,2020-11-21,0.9,65,4
13189,2020-11-21,0.9,68,2
13191,2020-11-21,0.9,71,1
13193,2020-11-21,0.9,31,4
13195,2020-11-21,0.9,99,3
13197,2020-11-21,0.9,58,4
13199,2020-11-21,0.9,40,1
13201,2020-11-21,0.9,58,4
13205,2020-11-21,0.9,15,2
13207,2020-11-21,0.9,95,3
13209,2020-11-21,0.9,20,4
13211,2020-11-21,0.9,44,1
13213,2020-11-21,0.9,84,3
13215,2020-11-21,0.9,44,3
13217,2020-11-21,0.9,18,4
13219,2020-11-21,0.9,5,4
13221,2020-11-21,0.9,10,3
13223,2020-11-21,0.9,47,3
13225,2020-11-21,0.9,39,2
13227,2020-11-21,0.9,45,4
13229,2020-11-21,0.9,81,2
13231,2020-11-21,0.9,33,3
13233,2020-11-21,0.9,66,2
13235,2020-11-21,0.9,37,3
13237,2020-11-21,0.9,73,1
13239,2020-11-21,0.9,95,3
13241,2020-11-21,0.9,80,3
13243,2020-11-21,0.9,48,4
13245,2020-11-21,0.9,67,2
13247,2020-11-21,0.9,18,2
13249,2020-11-21,0.9,17,1
13251,2020-11-21,0.9,55,3
13253,2020-11-21,0.9,29,1
13255,2020-11-21,0.9,11,3
13257,2020-11-21,0.9,74,1
13259,2020-11-21,0.9,13,3
13261,2020-11-21,0.9,22,2
13263,2020-11-21,0.9,69,2
13265,2020-11-21,0.9,81,4
13267,2020-11-21,0.9,86,1
13269,2020-11-21,0.9,50,1
13271,2020-11-21,0.9,35,4
13273,2020-11-21,0.9,8,4
13275,2020-11-21,0.9,14,2
13277,2020-11-21,0.9,95,1
13279,2020-11-21,0.9,75,2
13281,2020-11-21,0.9,80,3
13283,2020-11-21,0.9,59,4
13285,2020-11-21,0.9,62,1
13287,2020-11-21,0.9,33,3
13289,2020-11-21,0.9,80,4
13291,2020-11-21,0.9,89,3
13293,2020-11-21,0.9,32,3
13295,2020-11-21,0.9,29,2
13297,2020-11-21,0.9,55,4
13299,2020-11-21,0.9,12,1
13301,2020-11-21,0.9,15,3
13303,2020-11-21,0.9,0,4
13305,2020-11-21,0.9,67,1
13307,2020-11-21,0.9,98,1
13309,2020-11-21,0.9,30,4
13311,2020-11-21,0.9,88,2
13313,2020-11-21,0.9,6,4
13315,2020-11-21,0.9,15,4
13317,2020-11-21,0.9,21,3
13319,2020-11-21,0.9,69,4
13321,2020-11-21,0.9,43,2
15001,2020-11-21,0.9,49,4
15003,2020-11-21,0.9,13,1
15007,2020-11-21,0.9,14,4
15009,2020-11-21,0.9,89,3
16001,2020-11-21,0.9,40,4
16003,2020-11-21,0.9,30,1
16005,2020-11-21,0.9,41,3
16007,2020-11-21,0.9,41,2
16009,2020-11-21,0.9,68,4
16011,2020-11-21,0.9,9,1
16013,2020-11-21,0.9,94,2
16015,2020-11-21,0.9,9,1
16017,2020-11-21,0.9,8,3
16019,2020-11-21,0.9,85,4
16021,2020-11-21,0.9,50,4
16023,2020-11-21,0.9,48,2
16025,2020-11-21,0.9,16,2
16027,2020-11-21,0.9,92,3
16029,2020-11-21,0.9,88,4
16031,2020-11-21,0.9,83,3
16033,2020-11-21,0.9,89,3
16035,2020-11-21,0.9,78,1
16037,2020-11-21,0.9,13,3
16039,2020-11-21,0.9,71,1
16041,2020-11-21,0.9,90,1
16043,2020-11-21,0.9,32,2
16045,2020-11-21,0.9,50,4
16047,2020-11-21,0.9,38,4
16049,2020-11-21,0.9,41,1
16051,2020-11-21,0.9,17,1
16053,2020-11-21,0.9,43,3
16055,2020-11-21,0.9,11,2
16057,2020-11-21,0.9,62,3
16059,2020-11-21,0.9,31,1
16061,2020-11-21,0.9,28,3
16063,2020-11-21,0.9,90,1
16065,2020-11-21,0.9,10,1
16067,2020-11-21,0.9,39,3
16069,2020-11-21,0.9,12,2
16071,2020-11-21,0.9,39,2
16073,2020-11-21,0.9,23,1
16075,2020-11-21,0.9,72,4
16077,2020-11-21,0.9,32,2
16079,2020-11-21,0.9,10,2
16081,2020-11-21,0.9,35,1
16083,2020-11-21,0.9,67,2
16085,2020-11-21,0.9,11,3
16087,2020-11-21,0.9,67,2
17001,2020-11-21,0.9,62,4
17003,2020-11-21,0.9,90,4
17005,2020-11-21,0.9,36,1
17007,2020-11-21,0.9,80,3
17009,2020-11-21,0.9,16,2
17011,2020-11-21,0.9,75,4
17013,2020-11-21,0.9,28,3
17015,2020-11-21,0.9,33,1
17017,2020-11-21,0.9,81,3
17019,2020-11-21,0.9,49,4
17021,2020-11-21,0.9,34,4
17023,2020-11-21,0.9,84,4
17025,2020-11-21,0.9,56,2
17027,2020-11-21,0.9,6,2
17029,2020-11-21,0.9,37,2
17031,2020-11-21,0.9,74,3
17033,2020-11-21,0.9,28,3
17035,2020-11-21,0.9,81,2
17037,2020-11-21,0.9,85,3
17039,2020-11-21,0.9,90,3
17041,2020-11-21,0.9,70,3
17043,2020-11-21,0.9,74,1
17045,2020-11-21,0.9,94,1
17047,2020-11-21,0.9,44,2
17049,2020-11-21,0.9,8,1
17051,2020-11-21,0.9,23,2
17053,2020-11-21,0.9,7,4
17055,2020-11-21,0.9,35,1
17057,2020-11-21,0.9,26,2
17059,2020-11-21,0.9,33,2
17061,2020-11-21,0.9,53,3
17063,2020-11-21,0.9,81,2
17065,2020-11-21,0.9,87,3
17067,2020-11-21,0.9,60,4
17069,2020-11-21,0.9,17,3
17071,2020-11-21,0.9,88,2
17073,2020-11-21,0.9,72,3
17075,2020-11-21,0.9,92,2
17077,2020-11-21,0.9,66,3
17079,2020-11-21,0.9,64,4
17081,2020-11-21,0.9,19,2
17083,2020-11-21,0.9,55,4
17085,2020-11-21,0.9,100,1
17087,2020-11-21,0.9,82,1
17089,2020-11-21,0.9,50,3
17091,2020-11-21,0.9,18,1
17093,2020-11-21,0.9,28,1
17095,2020-11-21,0.9,97,1
17097,2020-11-21,0.9,47,1
17099,2020-11-21,0.9,22,1
17101,2020-11-21,0.9,82,2
17103,2020-11-21,0.9,20,4
17105,2020-11-21,0.9,3,4
17107,2020-11-21,0.9,52,3
17109,2020-11-21,0.9,78,4
17111,2020-11-21,0.9,2,4
17113,2020-11-21,0.9,57,4
17115,2020-11-21,0.9,85,4
17117,2020-11-21,0.9,38,1
17119,2020-11-21,0.9,8,3
17121,2020-11-21,0.9,32,2
17123,2020-11-21,0.9,25,2
17125,2020-11-21,0.9,66,1
17127,2020-11-21,0.9,30,3
17129,2020-11-21,0.9,1,4
17131,2020-11-21,0.9,22,4
17133,2020-11-21,0.9,34,2
17135,2020-11-21,0.9,69,3
17137,2020-11-21,0.9,62,2
17139,2020-11-21,0.9,54,4
17141,2020-11-21,0.9,43,3
17143,2020-11-21,0.9,99,1
17145,2020-11-21,0.9,6,4
17147,2020-11-21,0.9,76,1
17149,2020-11-21,0.9,11,3
17151,2020-11-21,0.9,30,1
17153,2020-11-21,0.9,7,2
17155,2020-11-21,0.9,61,1
17157,2020-11-21,0.9,57,4
17159,2020-11-21,0.9,35,1
17161,2020-11-21,0.9,27,2
17163,2020-11-21,0.9,5,2
17165,2020-11-21,0.9,52,2
17167,2020-11-21,0.9,1,2
17169,2020-11-21,0.9,64,4
17171,2020-11-21,0.9,31,2
17173,2020-11-21,0.9,27,3
17175,2020-11-21,0.9,73,2
17177,2020-11-21,0.9,32,3
17179,2020-11-21,0.9,80,1
17181,2020-11-21,0.9,88,3
17183,2020-11-21,0.9,75,2
17185,2020-11-21,0.9,58,1
17187,2020-11-21,0.9,10,4
17189,2020-11-21,0.9,48,2
17191,2020-11-21,0.9,26,4
17193,2020-11-21,0.9,16,3
17195,2020-11-21,0.9,71,4
17197,2020-11-21,0.9,30,1
17199,2020-11-21,0.9,27,3
17201,2020-11-21,0.9,33,2
17203,2020-11-21,0.9,15,1
18001,2020-11-21,0.9,59,1
18003,2020-11-21,0.9,57,2
18005,2020-11-21,0.9,77,3
18007,2020-11-21,0.9,68,2
18009,2020-11-21,0.9,45,3
18011,2020-11-21,0.9,93,1
18013,2020-11-21,0.9,54,2
18015,2020-11-21,0.9,93,2
18017,2020-11-21,0.9,54,1
18019,2020-11-21,0.9,91,2
18021,2020-11-21,0.9,4,3
18023,2020-11-21,0.9,31,1
18025,2020-11-21,0.9,95,4
18027,2020-11-21,0.9,40,3
18029,2020-11-21,0.9,55,1
18031,2020-11-21,0.9,62,3
18033,2020-11-21,0.9,28,4
18035,2020-11-21,0.9,63,4
18037,2020-11-21,0.9,71,3
18039,2020-11-21,0.9,74,3
18041,2020-11-21,0.9,29,4
18043,2020-11-21,0.9,79,2
18045,2020-11-21,0.9,71,4
18047,2020-11-21,0.9,12,1
18049,2020-11-21,0.9,95,2
18051,2020-11-21,0.9,79,3
18053,2020-11-21,0.9,27,4
18055,2020-11-21,0.9,9,3
18057,2020-11-21,0.9,82,1
18059,2020-11-21,0.9,74,4
18061,2020-11-21,0.9,21,2
18063,2020-11-21,0.9,69,2
18065,2020-11-21,0.9,8,1
18067,2020-11-21,0.9,45,1
18069,2020-11-21,0.9,14,2
18071,2020-11-21,0.9,18,2
18073,2020-11-21,0.9,20,2
18075,2020-11-21,0.9,40,2
18077,2020-11-21,0.9,34,3
18079,2020-11-21,0.9,19,2
18081,2020-11-21,0.9,79,4
18083,2020-11-21,0.9,90,4
18085,2020-11-21,0.9,81,3
18087,2020-11-21,0.9,35,4
18089,2020-11-21,0.9,44,1
18091,2020-11-21,0.9,44,1
18093,2020-11-21,0.9,36,2
18095,2020-11-21,0.9,64,1
18097,2020-11-21,0.9,69,1
18099,2020-11-21,0.9,84,3
18101,2020-11-21,0.9,60,2
18103,2020-11-21,0.9,36,2
18105,2020-11-21,0.9,38,4
18107,2020-11-21,0.9,57,1
18109,2020-11-21,0.9,41,4
18111,2020-11-21,0.9,68,4
18113,2020-11-21,0.9,1,2
18115,2020-11-21,0.9,31,3
18117,2020-11-21,0.9,11,2
18119,2020-11-21,0.9,83,2
18121,2020-11-21,0.9,24,1
18123,2020-11-21,0.9,1,2
18125,2020-11-21,0.9,17,4
18127,2020-11-21,0.9,86,4
18129,2020-11-21,0.9,20,2
18131,2020-11-21,0.9,76,4
18133,2020-11-21,0.9,78,4
18135,2020-11-21,0.9,78,1
18137,2020-11-21,0.9,50,2
18139,2020-11-21,0.9,5,3
18141,2020-11-21,0.9,9,3
18143,2020-11-21,0.9,2,1
18145,2020-11-21,0.9,94,4
18147,2020-11-21,0.9,81,3
18149,2020-11-21,0.9,93,4
18151,2020-11-21,0.9,98,2
18153,2020-11-21,0.9,48,1
18155,2020-11-21,0.9,67,2
18157,2020-11-21,0.9,52,2
18159,2020-11-21,0.9,27,2
18161,2020-11-21,0.9,37,2
18163,2020-11-21,0.9,37,2
18165,2020-11-21,0.9,23,3
18167,2020-11-21,0.9,34,2
18169,2020-11-21,0.9,12,2
18171,2020-11-21,0.9,64,2
18173,2020-11-21,0.9,2,3
18175,2020-11-21,0.9,10,1
18177,2020-11-21,0.9,94,1
18179,2020-11-21,0.9,20,1
18181,2020-11-21,0.9,58,3
18183,2020-11-21,0.9,66,2
19001,2020-11-21,0.9,95,2
19003,2020-11-21,0.9,88,1
19005,2020-11-21,0.9,59,4
19007,2020-11-21,0.9,79,1
19009,2020-11-21,0.9,23,1
19011,2020-11-21,0.9,14,2
19013,2020-11-21,0.9,68,1
19015,2020-11-21,0.9,14,2
19017,2020-11-21,0.9,23,4
19019,2020-11-21,0.9,78,4
19021,2020-11-21,0.9,81,1
19023,2020-11-21,0.9,18,3
19025,2020-11-21,0.9,59,1
19027,2020-11-21,0.9,65,4
19029,2020-11-21,0.9,98,3
19031,2020-11-21,0.9,80,1
19033,2020-11-21,0.9,80,2
19035,2020-11-21,0.9,72,2
19037,2020-11-21,0.9,92,2
19039,2020-11-21,0.9,33,1
19041,2020-11-21,0.9,50,1
19043,2020-11-21,0.9,18,1
19045,2020-11-21,0.9,54,3
19047,2020-11-21,0.9,53,4
19049,2020-11-21,0.9,8,2
19051,2020-11-21,0.9,22,2
19053,2020-11-21,0.9,38,2
19055,2020-11-21,0.9,69,2
19057,2020-11-21,0.9,95,4
19059,2020-11-21,0.9,72,1
19061,2020-11-21,0.9,21,1
19063,2020-11-21,0.9,45,2
19065,2020-11-21,0.9,14,3
19067,2020-11-21,0.9,34,3
19069,2020-11-21,0.9,55,3
19071,2020-11-21,0.9,89,4
19073,2020-11-21,0.9,34,1
19075,2020-11-21,0.9,48,2
19077,2020-11-21,0.9,6,1
19079,2020-11-21,0.9,86,3
19081,2020-11-21,0.9,7,2
19083,2020-11-21,0.9,9,3
19085,2020-11-21,0.9,45,1
19087,2020-11-21,0.9,18,4
19089,2020-11-21,0.9,49,2
19091,2020-11-21,0.9,46,3
19093,2020-11-21,0.9,89,3
19095,2020-11-21,0.9,80,1
19097,2020-11-21,0.9,79,4
19099,2020-11-21,0.9,30,3
19101,2020-11-21,0.9,67,3
19103,2020-11-21,0.9,12,3
19105,2020-11-21,0.9,0,2
19107,2020-11-21,0.9,54,1
19109,2020-11-21,0.9,56,3
19111,2020-11-21,0.9,31,4
19113,2020-11-21,0.9,10,3
19115,2020-11-21,0.9,97,3
19117,2020-11-21,0.9,97,4
19119,2020-11-21,0.9,15,1
19121,2020-11-21,0.9,98,1
19123,2020-11-21,0.9,15,3
19125,2020-11-21,0.9,98,4
19127,2020-11-21,0.9,54,1
19129,2020-11-21,0.9,78,3
19131,2020-11-21,0.9,8,4
19133,2020-11-21,0.9,23,1
19135,2020-11-21,0.9,0,3
19137,2020-11-21,0.9,70,1
19139,2020-11-21,0.9,82,3
19141,2020-11-21,0.9,42,1
19143,2020-11-21,0.9,51,4
19145,2020-11-21,0.9,80,3
19147,2020-11-21,0.9,50,3
19149,2020-11-21,0.9,62,4
19151,2020-11-21,0.9,21,2
19153,2020-11-21,0.9,3,3
19155,2020-11-21,0.9,11,4
19157,2020-11-21,0.9,42,2
19159,2020-11-21,0.9,24,2
19161,2020-11-21,0.9,5,4
